13	2	13	20	-1	17	38	30	10	19	28	29	3	30	36	23	15	8	43	19	10	6	2	29	39	26	42	3	40	30	25	37	32	17	11	30	22	4	16	25	0	16	10	26	14	24	19	13	38	-2	32	15	37	8	8	6	32	26	34	2	26	11	34	33	21	38	16	19	14	17	5	4	35	20	20	-4	0	7	37	32	33	6	5	40	11	5	7	-1	23	15	0	18	32	14	10	8	23	6	45	11	1	24	32	3	18	37	33	5	14	19	45	26	37	21	0	39	38	14	31	5	3	-3	39	22	29	24	1	20	18	35	8	6	34	8	9	47	39	3	33	37	32	16	32	7	-4	12	17	29	4	25	27	8	22	8	24	44	16	21	19	20	24	17	16	19	31	6	3	18	2	6	22	41	40	1	28	34	-1	28	36	43	7	10	28	16	26	48	32	4	27	7	36	10	35	4	38	20	15	28	28	25	
9	17	27	2	3	30	26	32	32	32	41	30	10	2	22	16	23	33	40	25	35	2	23	15	4	17	29	14	38	32	21	1	7	13	22	24	35	37	36	7	16	38	35	27	10	11	5	28	19	26	7	9	31	18	19	21	45	9	14	28	19	45	23	9	13	25	39	2	20	11	1	28	37	28	15	18	-1	46	4	18	27	16	14	39	40	21	15	21	35	16	29	14	38	34	13	31	44	17	37	40	8	43	14	23	20	40	27	17	28	3	11	7	17	15	23	24	32	32	37	28	39	3	16	21	18	10	15	19	37	13	7	1	23	15	27	29	9	40	-2	43	12	22	20	37	19	34	43	-4	25	34	9	0	42	28	24	16	33	16	44	8	24	36	8	4	4	29	6	11	17	26	-3	7	35	30	32	37	39	33	14	21	4	9	15	28	23	16	3	48	13	0	32	18	44	42	39	3	31	31	31	9	
24	1	36	-1	26	45	13	20	42	45	34	18	8	22	10	41	18	27	43	10	34	14	5	29	29	34	37	29	30	35	31	8	20	3	12	34	20	29	1	34	35	22	2	21	25	45	9	8	2	6	27	1	39	19	39	43	42	26	27	-2	8	20	33	3	7	18	29	30	1	19	11	22	25	11	23	20	9	3	23	7	5	5	-1	21	14	15	36	6	30	26	41	1	8	37	4	-1	35	40	22	23	38	38	26	24	5	44	35	24	34	25	8	37	29	4	13	40	27	6	28	47	38	43	7	40	0	16	40	22	1	5	29	7	6	44	37	34	30	7	33	21	34	3	45	31	29	14	24	-1	22	38	13	39	5	32	47	41	15	37	36	36	2	25	9	2	40	16	39	42	10	45	11	28	25	31	24	15	24	32	19	24	4	17	37	33	23	41	43	37	28	8	19	32	27	4	43	17	3	15	11	17	
41	21	25	27	32	26	-3	32	24	16	30	6	24	13	33	3	8	47	35	31	25	3	46	33	12	32	8	29	30	20	31	41	44	43	4	3	35	7	45	19	8	6	7	44	42	6	4	48	33	38	7	46	7	5	6	31	0	19	11	15	39	14	40	36	25	33	44	42	1	42	25	14	37	24	2	29	10	7	18	26	29	10	22	30	22	42	23	36	45	42	35	45	20	33	13	3	21	47	36	3	4	30	46	37	31	27	4	2	28	-2	17	19	28	23	22	39	35	9	21	10	-2	8	40	9	25	44	12	22	36	39	29	2	35	35	33	21	10	20	10	39	9	9	47	1	17	2	44	33	6	16	29	15	20	36	21	33	7	10	13	48	40	41	4	34	32	11	41	31	35	9	32	11	28	38	4	38	6	34	44	32	18	30	18	44	12	30	42	10	11	2	42	29	7	28	2	35	4	25	39	40	
9	26	36	28	12	16	35	-3	11	32	16	13	35	9	38	13	25	12	20	1	8	18	14	15	19	22	12	29	23	10	26	46	44	29	46	6	21	6	40	4	15	32	19	21	24	37	41	14	13	29	23	15	31	33	3	32	30	4	25	15	33	45	17	-2	36	42	10	31	17	8	32	39	6	24	37	34	41	6	20	13	15	36	39	11	31	22	17	4	18	23	20	21	38	12	30	40	7	33	39	23	14	12	21	5	24	22	29	23	16	3	31	35	17	-1	9	9	30	7	35	43	28	-2	39	-2	4	44	7	12	34	38	32	31	13	-4	32	38	38	43	36	1	39	36	34	41	4	2	44	26	37	28	33	43	2	31	18	3	9	25	3	22	38	30	4	42	42	25	10	7	22	14	3	21	0	-3	3	8	25	11	6	35	14	32	21	4	13	7	-1	10	16	41	8	45	31	17	26	40	15	16	33	19	
16	7	29	12	32	22	5	23	7	13	14	11	34	7	21	9	31	13	14	1	5	40	0	36	20	38	34	11	38	36	32	8	4	17	40	34	11	29	37	7	8	21	38	26	8	5	37	42	36	3	30	35	37	27	25	28	8	30	3	2	4	17	28	16	1	9	7	45	20	7	45	26	25	14	22	28	17	7	32	-4	37	12	38	28	6	25	9	18	43	14	19	0	3	10	41	3	4	18	26	20	10	13	46	42	34	17	39	19	5	33	42	28	11	8	7	19	34	5	43	11	25	7	6	33	15	16	20	7	16	1	37	37	12	11	24	29	5	42	35	29	26	-2	47	46	10	4	23	43	27	32	5	18	23	34	30	40	40	4	12	43	24	24	34	5	40	13	26	7	10	19	41	36	45	22	24	33	6	41	23	3	42	3	9	19	3	30	1	27	21	8	18	27	30	5	32	45	14	38	4	15	
16	11	18	14	5	34	42	11	25	18	13	31	14	32	42	15	-1	6	10	24	13	27	-4	34	-2	45	0	30	34	33	28	28	4	4	29	39	26	32	38	38	30	18	13	29	37	9	43	38	12	19	39	5	25	44	12	45	13	19	37	39	45	6	22	29	-4	-2	4	3	29	37	33	27	10	5	42	15	26	3	13	30	43	23	35	31	10	31	14	3	28	39	11	37	1	22	40	4	6	32	18	19	32	28	3	27	42	7	6	21	46	47	4	18	8	23	14	19	27	12	8	36	9	36	37	16	22	23	39	46	45	16	15	13	40	38	19	34	36	41	-2	13	3	13	8	7	41	42	35	11	13	23	33	26	5	11	-3	11	32	19	4	32	10	28	43	8	14	20	19	3	18	24	33	45	21	21	9	11	2	23	21	36	17	26	11	28	36	14	20	28	14	24	26	7	22	19	10	13	25	18	45	11	
34	17	30	19	26	15	10	3	15	31	39	20	23	3	7	21	1	5	9	23	25	26	3	29	21	0	26	46	6	33	20	5	30	31	4	38	27	5	36	39	32	42	23	2	34	28	38	33	38	5	5	33	12	20	29	22	22	9	15	40	41	24	40	7	32	30	26	31	43	33	8	13	21	7	19	46	15	13	16	30	26	42	14	17	4	10	45	36	32	2	36	14	3	41	41	38	44	25	22	8	39	23	33	36	36	20	9	10	4	23	42	45	28	4	14	24	35	9	27	10	27	18	26	16	36	33	45	30	37	0	16	6	31	43	0	27	30	3	12	26	3	28	12	5	33	40	10	35	16	30	16	3	42	30	5	36	23	27	28	9	4	9	13	37	11	40	19	44	47	26	22	14	31	30	11	3	39	23	1	21	1	35	4	6	19	14	21	33	30	26	11	9	41	29	22	44	44	19	22	16	
38	14	43	26	37	31	36	25	4	17	5	0	10	38	29	11	26	4	15	9	9	26	8	1	27	10	48	28	45	34	41	-1	13	17	43	38	43	46	45	19	32	19	41	39	23	28	6	35	29	25	0	19	40	37	12	24	16	40	32	15	28	39	3	35	38	46	1	26	26	40	20	13	4	27	35	18	29	33	5	25	44	25	27	11	20	39	11	2	9	8	37	33	34	7	25	28	46	16	42	-3	28	30	37	25	34	45	30	6	30	34	26	40	19	19	8	40	9	31	39	7	16	40	5	16	42	23	39	26	0	35	9	5	6	41	8	22	26	20	10	44	14	14	33	4	22	21	0	29	17	3	10	26	41	14	29	42	23	47	0	35	1	5	36	4	4	8	27	6	13	26	17	35	30	37	26	39	8	1	17	13	3	31	1	41	-2	1	42	20	0	5	34	45	37	34	-1	5	26	27	19	37	
35	36	19	18	34	4	12	25	45	14	33	11	23	15	9	42	36	8	4	15	24	26	19	9	21	18	4	25	5	10	43	22	30	7	1	20	38	6	15	33	43	39	4	46	40	39	34	39	23	34	27	33	14	36	26	26	3	20	31	12	28	15	40	18	45	35	3	39	40	5	14	7	45	6	43	21	11	28	26	6	26	4	32	38	41	13	11	28	22	0	10	22	17	33	30	39	26	11	26	13	34	8	13	16	28	18	44	5	23	16	23	5	37	26	9	10	12	44	8	30	40	29	20	24	6	24	9	11	19	15	45	7	40	13	11	7	27	35	46	37	8	42	38	39	10	30	26	41	22	14	21	38	22	29	12	10	23	9	22	10	10	24	27	15	32	32	36	4	17	10	4	10	18	16	4	14	11	38	22	26	33	22	-3	20	30	14	30	10	11	10	36	41	33	5	-1	12	13	3	21	40	
